Tweet_id,URL,registrar_name,ip_address,URL is alive,Geo co-ordinates,Location,Creation_time,image_url,Target
1568778588958396417,https://www.eukl-setuy.icu,ALIBABA.COM SINGAPORE E-COMMERCE PRIVATE LIMITED,23.94.144.20,0,"(42.8864, -78.8781)","Buffalo, United States",2022-09-11T01:48:56.000Z,https://pbs.twimg.com/media/FcVn3tqakAA2V1k.jpg,Unknown
1568774855721627649,None,Private,0.0.0.0,999,"('Not found', 'Not found')",Unknown,2022-09-11T01:34:06.000Z,None,Unknown
1568766306975109121,https://shapeashift.org,PDR Ltd. d/b/a PublicDomainRegistry.com,104.21.60.154,1,"(37.751, -97.822)","Kansas, United States",2022-09-11T01:00:08.000Z,https://pbs.twimg.com/media/FcVgl3saAAA9n9C.jpg,metamask
1568786124562378759,https://www.my.ts3card.com.bihee.net,Alibaba Cloud Computing Ltd. d/b/a HiChina (www.net.cn),107.6.255.104,0,"(33.811, -117.8493)","Orange, United States",2022-09-11T02:18:53.000Z,https://pbs.twimg.com/media/FcVxbtxaQAUVCT-.png,Unknown
1568786119885750274,https://netstation2.apluxs.top/jp,Alibaba Cloud Computing Ltd. d/b/a HiChina (www.net.cn),34.125.19.76,1,"(37.751, -97.822)","Kansas, United States",2022-09-11T02:18:52.000Z,https://pbs.twimg.com/media/FcVwXEKaQAAySSi.jpg,google
1568822077783969793,https://translate.google.com/translate?sl=auto&amp;amp;tl=ja&amp;amp;hl=ja&amp;amp;u=https://restless-leaf-e77b.y-x05kwn5102.workers.dev/,Private,142.251.32.142,0,"(37.751, -97.822)","Kansas, United States",2022-09-11T04:41:45.000Z,https://pbs.twimg.com/media/FcWTW6jaUAIIn5Y.jpg,google
1568821941666205697,https://restless-leaf-e77b.y-x05kwn5102.workers.dev/,Private,104.21.95.44,1,"(37.751, -97.822)","Kansas, United States",2022-09-11T04:41:12.000Z,https://pbs.twimg.com/media/FcWTI44aIAMtOfx.png,amazon
1569055039204872192,https://centredesoinslescharmes.fr/20220902_boilersite_55ad7ced6de41d3d7293_20220902101200_archive.zip,SCALEWAY,109.234.164.180,1,"(48.8582, 2.3387000000000002)","Paris, France",2022-09-11T20:07:27.000Z,https://pbs.twimg.com/media/FcZnKJdXwAEfLSS.jpg,Unknown
1569054693871030273,https://web-hiper-central.com/inicio/,Google LLC,172.67.137.29,1,"(37.751, -97.822)","Kansas, United States",2022-09-11T20:06:05.000Z,https://pbs.twimg.com/media/FcZm2fgXEAAGZbv.jpg,google
