Tweet_id,URL,registrar_name,ip_address,URL is alive,Geo co-ordinates,Location,Creation_time,image_url,Target
1567336659494076417,https://www.amzaon.co.ip.deceorive.shop/ywjjzdawmdm_c3rhzmzay2mudwvjlmfjlmpw,"NameSilo, LLC",155.94.149.233,0,"(34.0494, -118.2641)","Los Angeles, United States",2022-09-07T02:19:13.000Z,"[{""type"": ""photo"", ""media_key"": ""3_1567335863792828416"", ""height"": 692, ""url"": ""https://pbs.twimg.com/media/FcBLqf0aAAAH-7z.jpg"", ""width"": 1155}]",amazon
1567360586068926465,https://permis.pics/wp-admin/install/index.php,NAMECHEAP INC,192.64.117.218,0,"(34.0353, -118.4259)","Los Angeles, United States",2022-09-07T03:54:18.000Z,https://pbs.twimg.com/media/FcBiBmbXoAYxwYv.png,Unknown
